Metric,Value,Corruption Type,Seed,LAP N,Depression Strength,Strictness,Hold Off,Number of Corrupted Sources,Corruption level
top_2_accuracy_source_1_corrupt_False_level_0,0.701388896,c_lbf,32,25,0.1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_2_corrupt_False_level_0,0.557812512,c_lbf,32,25,0.1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_2_corrupt_False_level_0,0.721875012,c_lbf,32,25,0.1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_3_corrupt_True_level_100,0.103124999,c_lbf,32,25,0.1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_3_corrupt_True_level_100,0.181250006,c_lbf,32,25,0.1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_4_corrupt_True_level_100,0.117968753,c_lbf,32,25,0.1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_4_corrupt_True_level_100,0.225781247,c_lbf,32,25,0.1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_5_corrupt_True_level_100,0.108593747,c_lbf,32,25,0.1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_5_corrupt_True_level_100,0.216406256,c_lbf,32,25,0.1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_6_corrupt_False_level_0,0.51953125,c_lbf,32,25,0.1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_6_corrupt_False_level_0,0.714062512,c_lbf,32,25,0.1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_7_corrupt_False_level_0,0.53515625,c_lbf,32,25,0.1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_7_corrupt_False_level_0,0.721875012,c_lbf,32,25,0.1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_8_corrupt_False_level_0,0.526562512,c_lbf,32,25,0.1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_8_corrupt_False_level_0,0.736718774,c_lbf,32,25,0.1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_9_corrupt_True_level_100,0.131249994,c_lbf,32,25,0.1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_9_corrupt_True_level_100,0.248437494,c_lbf,32,25,0.1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy,0.363672376,c_lbf,32,25,0.1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy,0.516238928,c_lbf,32,25,0.1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
test_accuracy,0.532599986,c_lbf,32,25,0.1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
test_top_2_accuracy,0.722199976,c_lbf,32,25,0.1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_0_corrupt_False_level_0,0.629058421,c_lbf,32,25,1,0.4,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_0_corrupt_False_level_0,0.790584445,c_lbf,32,25,1,0.4,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_1_corrupt_False_level_0,0.633680582,c_lbf,32,25,1,0.4,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_1_corrupt_False_level_0,0.803819418,c_lbf,32,25,1,0.4,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_2_corrupt_False_level_0,0.646093726,c_lbf,32,25,1,0.4,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_2_corrupt_False_level_0,0.8046875,c_lbf,32,25,1,0.4,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_3_corrupt_True_level_100,0.108593747,c_lbf,32,25,1,0.4,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_3_corrupt_True_level_100,0.189062506,c_lbf,32,25,1,0.4,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_4_corrupt_True_level_100,0.11328125,c_lbf,32,25,1,0.4,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_4_corrupt_True_level_100,0.192968756,c_lbf,32,25,1,0.4,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_5_corrupt_True_level_100,0.090625003,c_lbf,32,25,1,0.4,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_5_corrupt_True_level_100,0.189062506,c_lbf,32,25,1,0.4,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_6_corrupt_False_level_0,0.637499988,c_lbf,32,25,1,0.4,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_6_corrupt_False_level_0,0.81640625,c_lbf,32,25,1,0.4,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_7_corrupt_False_level_0,0.631250024,c_lbf,32,25,1,0.4,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_7_corrupt_False_level_0,0.810156226,c_lbf,32,25,1,0.4,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_8_corrupt_False_level_0,0.631250024,c_lbf,32,25,1,0.4,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_8_corrupt_False_level_0,0.799218774,c_lbf,32,25,1,0.4,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_9_corrupt_True_level_100,0.118749999,c_lbf,32,25,1,0.4,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_9_corrupt_True_level_100,0.214062497,c_lbf,32,25,1,0.4,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy,0.421102673,c_lbf,32,25,1,0.4,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy,0.557667911,c_lbf,32,25,1,0.4,0,4,"[1.0, 1.0, 1.0, 1.0]"
test_accuracy,0.643700004,c_lbf,32,25,1,0.4,0,4,"[1.0, 1.0, 1.0, 1.0]"
test_top_2_accuracy,0.810699999,c_lbf,32,25,1,0.4,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_0_corrupt_False_level_0,0.564123392,c_lbf,32,25,0.25,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_0_corrupt_False_level_0,0.762175322,c_lbf,32,25,0.25,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_1_corrupt_False_level_0,0.5546875,c_lbf,32,25,0.25,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_1_corrupt_False_level_0,0.737847209,c_lbf,32,25,0.25,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_2_corrupt_False_level_0,0.592968762,c_lbf,32,25,0.25,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_2_corrupt_False_level_0,0.760937512,c_lbf,32,25,0.25,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_3_corrupt_True_level_100,0.110937499,c_lbf,32,25,0.25,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_3_corrupt_True_level_100,0.19140625,c_lbf,32,25,0.25,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_4_corrupt_True_level_100,0.096874997,c_lbf,32,25,0.25,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_4_corrupt_True_level_100,0.196093753,c_lbf,32,25,0.25,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_5_corrupt_True_level_100,0.117968753,c_lbf,32,25,0.25,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_5_corrupt_True_level_100,0.206249997,c_lbf,32,25,0.25,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_6_corrupt_False_level_0,0.571093738,c_lbf,32,25,0.25,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_6_corrupt_False_level_0,0.751562476,c_lbf,32,25,0.25,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_7_corrupt_False_level_0,0.581250012,c_lbf,32,25,0.25,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_7_corrupt_False_level_0,0.76171875,c_lbf,32,25,0.25,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_8_corrupt_False_level_0,0.579687476,c_lbf,32,25,0.25,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_8_corrupt_False_level_0,0.764062524,c_lbf,32,25,0.25,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_9_corrupt_True_level_100,0.1171875,c_lbf,32,25,0.25,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_9_corrupt_True_level_100,0.220312506,c_lbf,32,25,0.25,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy,0.386327624,c_lbf,32,25,0.25,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy,0.532319367,c_lbf,32,25,0.25,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
test_accuracy,0.563300014,c_lbf,32,25,0.25,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
test_top_2_accuracy,0.752600014,c_lbf,32,25,0.25,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_0_corrupt_False_level_0,0.655032456,c_lbf,32,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_0_corrupt_False_level_0,0.810064912,c_lbf,32,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_1_corrupt_False_level_0,0.645833313,c_lbf,32,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_1_corrupt_False_level_0,0.800347209,c_lbf,32,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_2_corrupt_False_level_0,0.671093762,c_lbf,32,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_2_corrupt_False_level_0,0.837499976,c_lbf,32,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_3_corrupt_True_level_100,0.118749999,c_lbf,32,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_3_corrupt_True_level_100,0.210156247,c_lbf,32,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_4_corrupt_True_level_100,0.103906251,c_lbf,32,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_4_corrupt_True_level_100,0.189062506,c_lbf,32,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_5_corrupt_True_level_100,0.086718753,c_lbf,32,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_5_corrupt_True_level_100,0.180468753,c_lbf,32,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_6_corrupt_False_level_0,0.654687524,c_lbf,32,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_6_corrupt_False_level_0,0.814843774,c_lbf,32,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_7_corrupt_False_level_0,0.645312488,c_lbf,32,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_7_corrupt_False_level_0,0.819531262,c_lbf,32,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_8_corrupt_False_level_0,0.633593738,c_lbf,32,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_8_corrupt_False_level_0,0.81640625,c_lbf,32,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_9_corrupt_True_level_100,0.108593747,c_lbf,32,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_9_corrupt_True_level_100,0.200000003,c_lbf,32,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy,0.429340929,c_lbf,32,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy,0.564559579,c_lbf,32,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
test_accuracy,0.640999973,c_lbf,32,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
test_top_2_accuracy,0.818899989,c_lbf,32,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_0_corrupt_False_level_0,0.625,c_lbf,32,25,0.5,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_0_corrupt_False_level_0,0.796266258,c_lbf,32,25,0.5,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_1_corrupt_False_level_0,0.630208313,c_lbf,32,25,0.5,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_1_corrupt_False_level_0,0.792534709,c_lbf,32,25,0.5,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_2_corrupt_False_level_0,0.650781274,c_lbf,32,25,0.5,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_2_corrupt_False_level_0,0.8046875,c_lbf,32,25,0.5,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_3_corrupt_True_level_100,0.114062503,c_lbf,32,25,0.5,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_3_corrupt_True_level_100,0.207812503,c_lbf,32,25,0.5,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_4_corrupt_True_level_100,0.110156253,c_lbf,32,25,0.5,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_4_corrupt_True_level_100,0.212500006,c_lbf,32,25,0.5,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_5_corrupt_True_level_100,0.108593747,c_lbf,32,25,0.5,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_5_corrupt_True_level_100,0.200781256,c_lbf,32,25,0.5,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_6_corrupt_False_level_0,0.619531274,c_lbf,32,25,0.5,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_6_corrupt_False_level_0,0.796875,c_lbf,32,25,0.5,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_7_corrupt_False_level_0,0.622656226,c_lbf,32,25,0.5,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_7_corrupt_False_level_0,0.803125024,c_lbf,32,25,0.5,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_8_corrupt_False_level_0,0.638281226,c_lbf,32,25,0.5,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_8_corrupt_False_level_0,0.790624976,c_lbf,32,25,0.5,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_9_corrupt_True_level_100,0.103124999,c_lbf,32,25,0.5,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_9_corrupt_True_level_100,0.192187503,c_lbf,32,25,0.5,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy,0.419359952,c_lbf,32,25,0.5,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy,0.556479692,c_lbf,32,25,0.5,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
test_accuracy,0.622699976,c_lbf,32,25,0.5,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
test_top_2_accuracy,0.800000012,c_lbf,32,25,0.5,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_0_corrupt_False_level_0,0.655032456,c_lbf,32,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_0_corrupt_False_level_0,0.810064912,c_lbf,32,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_1_corrupt_False_level_0,0.645833313,c_lbf,32,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_1_corrupt_False_level_0,0.800347209,c_lbf,32,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_2_corrupt_False_level_0,0.671093762,c_lbf,32,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_2_corrupt_False_level_0,0.837499976,c_lbf,32,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_3_corrupt_True_level_100,0.118749999,c_lbf,32,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_3_corrupt_True_level_100,0.210156247,c_lbf,32,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_4_corrupt_True_level_100,0.103906251,c_lbf,32,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_4_corrupt_True_level_100,0.189062506,c_lbf,32,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_5_corrupt_True_level_100,0.086718753,c_lbf,32,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_5_corrupt_True_level_100,0.180468753,c_lbf,32,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_6_corrupt_False_level_0,0.654687524,c_lbf,32,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_6_corrupt_False_level_0,0.814843774,c_lbf,32,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_7_corrupt_False_level_0,0.645312488,c_lbf,32,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_7_corrupt_False_level_0,0.819531262,c_lbf,32,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_8_corrupt_False_level_0,0.633593738,c_lbf,32,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_8_corrupt_False_level_0,0.81640625,c_lbf,32,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_9_corrupt_True_level_100,0.108593747,c_lbf,32,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_9_corrupt_True_level_100,0.200000003,c_lbf,32,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy,0.429340929,c_lbf,32,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy,0.564559579,c_lbf,32,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
test_accuracy,0.640999973,c_lbf,32,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
test_top_2_accuracy,0.818899989,c_lbf,32,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_0_corrupt_False_level_0,0.506493509,c_lbf,32,25,1,1.6,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_0_corrupt_False_level_0,0.719155848,c_lbf,32,25,1,1.6,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_1_corrupt_False_level_0,0.512152791,c_lbf,32,25,1,1.6,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_1_corrupt_False_level_0,0.701388896,c_lbf,32,25,1,1.6,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_2_corrupt_False_level_0,0.551562488,c_lbf,32,25,1,1.6,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_2_corrupt_False_level_0,0.737500012,c_lbf,32,25,1,1.6,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_3_corrupt_True_level_100,0.124218747,c_lbf,32,25,1,1.6,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_3_corrupt_True_level_100,0.1953125,c_lbf,32,25,1,1.6,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_4_corrupt_True_level_100,0.104687497,c_lbf,32,25,1,1.6,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_4_corrupt_True_level_100,0.223437503,c_lbf,32,25,1,1.6,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_5_corrupt_True_level_100,0.12890625,c_lbf,32,25,1,1.6,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_5_corrupt_True_level_100,0.212500006,c_lbf,32,25,1,1.6,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_6_corrupt_False_level_0,0.53125,c_lbf,32,25,1,1.6,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_6_corrupt_False_level_0,0.717968762,c_lbf,32,25,1,1.6,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_7_corrupt_False_level_0,0.53125,c_lbf,32,25,1,1.6,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_7_corrupt_False_level_0,0.717187524,c_lbf,32,25,1,1.6,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_8_corrupt_False_level_0,0.53125,c_lbf,32,25,1,1.6,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_8_corrupt_False_level_0,0.723437488,c_lbf,32,25,1,1.6,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_9_corrupt_True_level_100,0.109375,c_lbf,32,25,1,1.6,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_9_corrupt_True_level_100,0.22265625,c_lbf,32,25,1,1.6,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy,0.361058295,c_lbf,32,25,1,1.6,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy,0.514416993,c_lbf,32,25,1,1.6,0,4,"[1.0, 1.0, 1.0, 1.0]"
test_accuracy,0.534799993,c_lbf,32,25,1,1.6,0,4,"[1.0, 1.0, 1.0, 1.0]"
test_top_2_accuracy,0.725000024,c_lbf,32,25,1,1.6,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_0_corrupt_False_level_0,0.644480526,c_lbf,32,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_0_corrupt_False_level_0,0.804383099,c_lbf,32,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_1_corrupt_False_level_0,0.652777791,c_lbf,32,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_1_corrupt_False_level_0,0.794270813,c_lbf,32,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_2_corrupt_False_level_0,0.643750012,c_lbf,32,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_2_corrupt_False_level_0,0.809374988,c_lbf,32,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_3_corrupt_True_level_100,0.115625001,c_lbf,32,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_3_corrupt_True_level_100,0.182031244,c_lbf,32,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_4_corrupt_True_level_100,0.107031249,c_lbf,32,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_4_corrupt_True_level_100,0.197656244,c_lbf,32,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_5_corrupt_True_level_100,0.090625003,c_lbf,32,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_5_corrupt_True_level_100,0.178124994,c_lbf,32,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_6_corrupt_False_level_0,0.620312512,c_lbf,32,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_6_corrupt_False_level_0,0.803906262,c_lbf,32,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_7_corrupt_False_level_0,0.642968774,c_lbf,32,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_7_corrupt_False_level_0,0.80078125,c_lbf,32,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_8_corrupt_False_level_0,0.633593738,c_lbf,32,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_8_corrupt_False_level_0,0.800000012,c_lbf,32,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_9_corrupt_True_level_100,0.110937499,c_lbf,32,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_9_corrupt_True_level_100,0.210156247,c_lbf,32,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy,0.423083007,c_lbf,32,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy,0.554737031,c_lbf,32,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
test_accuracy,0.637300014,c_lbf,32,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
test_top_2_accuracy,0.806800008,c_lbf,32,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_0_corrupt_False_level_0,0.623376608,c_lbf,32,5,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_0_corrupt_False_level_0,0.814123392,c_lbf,32,5,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_1_corrupt_False_level_0,0.626736104,c_lbf,32,5,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_1_corrupt_False_level_0,0.796875,c_lbf,32,5,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_2_corrupt_False_level_0,0.663281262,c_lbf,32,5,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_2_corrupt_False_level_0,0.828906238,c_lbf,32,5,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_3_corrupt_True_level_100,0.124218747,c_lbf,32,5,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_3_corrupt_True_level_100,0.20703125,c_lbf,32,5,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_4_corrupt_True_level_100,0.104687497,c_lbf,32,5,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_4_corrupt_True_level_100,0.203125,c_lbf,32,5,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_5_corrupt_True_level_100,0.094531253,c_lbf,32,5,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
