Metric,Value,Corruption Type,Seed,LAP N,Depression Strength,Strictness,Hold Off,Number of Corrupted Sources,Corruption level
accuracy_source_1_corrupt_True_level_10,0.605902791,c_lbf,2,50,1,0.8,0,4,"[0.1, 0.1, 0.1, 0.1]"
top_2_accuracy_source_1_corrupt_True_level_10,0.763020813,c_lbf,2,50,1,0.8,0,4,"[0.1, 0.1, 0.1, 0.1]"
accuracy_source_2_corrupt_False_level_0,0.641406238,c_lbf,2,50,1,0.8,0,4,"[0.1, 0.1, 0.1, 0.1]"
top_2_accuracy_source_2_corrupt_False_level_0,0.814843774,c_lbf,2,50,1,0.8,0,4,"[0.1, 0.1, 0.1, 0.1]"
accuracy_source_3_corrupt_False_level_0,0.651562512,c_lbf,2,50,1,0.8,0,4,"[0.1, 0.1, 0.1, 0.1]"
top_2_accuracy_source_3_corrupt_False_level_0,0.830468774,c_lbf,2,50,1,0.8,0,4,"[0.1, 0.1, 0.1, 0.1]"
accuracy_source_4_corrupt_True_level_10,0.583593726,c_lbf,2,50,1,0.8,0,4,"[0.1, 0.1, 0.1, 0.1]"
top_2_accuracy_source_4_corrupt_True_level_10,0.746874988,c_lbf,2,50,1,0.8,0,4,"[0.1, 0.1, 0.1, 0.1]"
accuracy_source_5_corrupt_True_level_10,0.598437488,c_lbf,2,50,1,0.8,0,4,"[0.1, 0.1, 0.1, 0.1]"
top_2_accuracy_source_5_corrupt_True_level_10,0.743749976,c_lbf,2,50,1,0.8,0,4,"[0.1, 0.1, 0.1, 0.1]"
accuracy_source_6_corrupt_False_level_0,0.640625,c_lbf,2,50,1,0.8,0,4,"[0.1, 0.1, 0.1, 0.1]"
top_2_accuracy_source_6_corrupt_False_level_0,0.80859375,c_lbf,2,50,1,0.8,0,4,"[0.1, 0.1, 0.1, 0.1]"
accuracy_source_7_corrupt_False_level_0,0.638281226,c_lbf,2,50,1,0.8,0,4,"[0.1, 0.1, 0.1, 0.1]"
top_2_accuracy_source_7_corrupt_False_level_0,0.799218774,c_lbf,2,50,1,0.8,0,4,"[0.1, 0.1, 0.1, 0.1]"
accuracy_source_8_corrupt_False_level_0,0.64453125,c_lbf,2,50,1,0.8,0,4,"[0.1, 0.1, 0.1, 0.1]"
top_2_accuracy_source_8_corrupt_False_level_0,0.813281238,c_lbf,2,50,1,0.8,0,4,"[0.1, 0.1, 0.1, 0.1]"
accuracy_source_9_corrupt_False_level_0,0.62890625,c_lbf,2,50,1,0.8,0,4,"[0.1, 0.1, 0.1, 0.1]"
top_2_accuracy_source_9_corrupt_False_level_0,0.821093738,c_lbf,2,50,1,0.8,0,4,"[0.1, 0.1, 0.1, 0.1]"
accuracy,0.625237644,c_lbf,2,50,1,0.8,0,4,"[0.1, 0.1, 0.1, 0.1]"
top_2_accuracy,0.791666687,c_lbf,2,50,1,0.8,0,4,"[0.1, 0.1, 0.1, 0.1]"
test_accuracy,0.65170002,c_lbf,2,50,1,0.8,0,4,"[0.1, 0.1, 0.1, 0.1]"
test_top_2_accuracy,0.819999993,c_lbf,2,50,1,0.8,0,4,"[0.1, 0.1, 0.1, 0.1]"
accuracy_source_0_corrupt_True_level_100,0.100649349,c_lbf,2,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_0_corrupt_True_level_100,0.167207792,c_lbf,2,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_1_corrupt_True_level_100,0.105902776,c_lbf,2,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_1_corrupt_True_level_100,0.188368052,c_lbf,2,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_2_corrupt_False_level_0,0.640625,c_lbf,2,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_2_corrupt_False_level_0,0.813281238,c_lbf,2,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_3_corrupt_False_level_0,0.642968774,c_lbf,2,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_3_corrupt_False_level_0,0.823437512,c_lbf,2,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_4_corrupt_True_level_100,0.106250003,c_lbf,2,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_4_corrupt_True_level_100,0.202343747,c_lbf,2,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_5_corrupt_True_level_100,0.115625001,c_lbf,2,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_5_corrupt_True_level_100,0.228125006,c_lbf,2,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_6_corrupt_False_level_0,0.645312488,c_lbf,2,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_6_corrupt_False_level_0,0.827343762,c_lbf,2,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_7_corrupt_False_level_0,0.65625,c_lbf,2,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_7_corrupt_False_level_0,0.8203125,c_lbf,2,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_8_corrupt_False_level_0,0.631250024,c_lbf,2,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_8_corrupt_False_level_0,0.811718762,c_lbf,2,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_9_corrupt_False_level_0,0.641406238,c_lbf,2,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_9_corrupt_False_level_0,0.81640625,c_lbf,2,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy,0.433143228,c_lbf,2,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy,0.575253487,c_lbf,2,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
test_accuracy,0.644699991,c_lbf,2,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
test_top_2_accuracy,0.815100014,c_lbf,2,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_0_corrupt_True_level_100,0.120941557,c_lbf,2,25,0.1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_0_corrupt_True_level_100,0.193181813,c_lbf,2,25,0.1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_1_corrupt_True_level_100,0.142361104,c_lbf,2,25,0.1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_1_corrupt_True_level_100,0.224826396,c_lbf,2,25,0.1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_2_corrupt_False_level_0,0.533593774,c_lbf,2,25,0.1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_2_corrupt_False_level_0,0.710156262,c_lbf,2,25,0.1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_3_corrupt_False_level_0,0.537500024,c_lbf,2,25,0.1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_3_corrupt_False_level_0,0.725000024,c_lbf,2,25,0.1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_4_corrupt_True_level_100,0.09375,c_lbf,2,25,0.1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_4_corrupt_True_level_100,0.184375003,c_lbf,2,25,0.1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_5_corrupt_True_level_100,0.104687497,c_lbf,2,25,0.1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_5_corrupt_True_level_100,0.204687506,c_lbf,2,25,0.1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_6_corrupt_False_level_0,0.524999976,c_lbf,2,25,0.1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_6_corrupt_False_level_0,0.72265625,c_lbf,2,25,0.1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_7_corrupt_False_level_0,0.51953125,c_lbf,2,25,0.1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_7_corrupt_False_level_0,0.723437488,c_lbf,2,25,0.1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_8_corrupt_False_level_0,0.512499988,c_lbf,2,25,0.1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_8_corrupt_False_level_0,0.711718738,c_lbf,2,25,0.1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_9_corrupt_False_level_0,0.533593774,c_lbf,2,25,0.1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_9_corrupt_False_level_0,0.725000024,c_lbf,2,25,0.1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy,0.365494311,c_lbf,2,25,0.1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy,0.516635001,c_lbf,2,25,0.1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
test_accuracy,0.533999979,c_lbf,2,25,0.1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
test_top_2_accuracy,0.725099981,c_lbf,2,25,0.1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_0_corrupt_True_level_100,0.101461038,c_lbf,2,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_0_corrupt_True_level_100,0.189935058,c_lbf,2,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_1_corrupt_True_level_100,0.120659724,c_lbf,2,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_1_corrupt_True_level_100,0.217881948,c_lbf,2,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_2_corrupt_False_level_0,0.627343774,c_lbf,2,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_2_corrupt_False_level_0,0.796093762,c_lbf,2,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_3_corrupt_False_level_0,0.642187476,c_lbf,2,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_3_corrupt_False_level_0,0.817187488,c_lbf,2,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_4_corrupt_True_level_100,0.110156253,c_lbf,2,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_4_corrupt_True_level_100,0.208593756,c_lbf,2,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_5_corrupt_True_level_100,0.096874997,c_lbf,2,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_5_corrupt_True_level_100,0.211718753,c_lbf,2,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_6_corrupt_False_level_0,0.6328125,c_lbf,2,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_6_corrupt_False_level_0,0.815625012,c_lbf,2,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_7_corrupt_False_level_0,0.619531274,c_lbf,2,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_7_corrupt_False_level_0,0.800000012,c_lbf,2,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_8_corrupt_False_level_0,0.62890625,c_lbf,2,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_8_corrupt_False_level_0,0.783593774,c_lbf,2,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_9_corrupt_False_level_0,0.62890625,c_lbf,2,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_9_corrupt_False_level_0,0.793749988,c_lbf,2,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy,0.425142586,c_lbf,2,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy,0.568361878,c_lbf,2,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
test_accuracy,0.624599993,c_lbf,2,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
test_top_2_accuracy,0.796599984,c_lbf,2,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_0_corrupt_True_level_100,0.102272727,c_lbf,2,5,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_0_corrupt_True_level_100,0.178571433,c_lbf,2,5,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_1_corrupt_True_level_100,0.1171875,c_lbf,2,5,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_1_corrupt_True_level_100,0.223958328,c_lbf,2,5,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_2_corrupt_False_level_0,0.607812524,c_lbf,2,5,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_2_corrupt_False_level_0,0.790624976,c_lbf,2,5,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_3_corrupt_False_level_0,0.630468726,c_lbf,2,5,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_3_corrupt_False_level_0,0.811718762,c_lbf,2,5,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_4_corrupt_True_level_100,0.104687497,c_lbf,2,5,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_4_corrupt_True_level_100,0.198437497,c_lbf,2,5,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_5_corrupt_True_level_100,0.118749999,c_lbf,2,5,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_5_corrupt_True_level_100,0.235156253,c_lbf,2,5,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_6_corrupt_False_level_0,0.63671875,c_lbf,2,5,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_6_corrupt_False_level_0,0.807812512,c_lbf,2,5,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_7_corrupt_False_level_0,0.614062488,c_lbf,2,5,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_7_corrupt_False_level_0,0.790624976,c_lbf,2,5,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_8_corrupt_False_level_0,0.611718774,c_lbf,2,5,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_8_corrupt_False_level_0,0.795312524,c_lbf,2,5,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_9_corrupt_False_level_0,0.589062512,c_lbf,2,5,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_9_corrupt_False_level_0,0.776562512,c_lbf,2,5,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy,0.417458802,c_lbf,2,5,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy,0.565747797,c_lbf,2,5,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
test_accuracy,0.623399973,c_lbf,2,5,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
test_top_2_accuracy,0.797500014,c_lbf,2,5,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_0_corrupt_True_level_100,0.11931818,c_lbf,2,25,0.25,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_0_corrupt_True_level_100,0.19886364,c_lbf,2,25,0.25,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_1_corrupt_True_level_100,0.1015625,c_lbf,2,25,0.25,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_1_corrupt_True_level_100,0.184027776,c_lbf,2,25,0.25,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_2_corrupt_False_level_0,0.571874976,c_lbf,2,25,0.25,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_2_corrupt_False_level_0,0.757031262,c_lbf,2,25,0.25,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_3_corrupt_False_level_0,0.565625012,c_lbf,2,25,0.25,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_3_corrupt_False_level_0,0.755468726,c_lbf,2,25,0.25,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_4_corrupt_True_level_100,0.1015625,c_lbf,2,25,0.25,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_4_corrupt_True_level_100,0.193749994,c_lbf,2,25,0.25,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_5_corrupt_True_level_100,0.087499999,c_lbf,2,25,0.25,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_5_corrupt_True_level_100,0.1953125,c_lbf,2,25,0.25,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_6_corrupt_False_level_0,0.567187488,c_lbf,2,25,0.25,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_6_corrupt_False_level_0,0.7578125,c_lbf,2,25,0.25,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_7_corrupt_False_level_0,0.574999988,c_lbf,2,25,0.25,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_7_corrupt_False_level_0,0.766406238,c_lbf,2,25,0.25,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_8_corrupt_False_level_0,0.55859375,c_lbf,2,25,0.25,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_8_corrupt_False_level_0,0.755468726,c_lbf,2,25,0.25,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_9_corrupt_False_level_0,0.583593726,c_lbf,2,25,0.25,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_9_corrupt_False_level_0,0.759374976,c_lbf,2,25,0.25,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy,0.387040555,c_lbf,2,25,0.25,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy,0.537151456,c_lbf,2,25,0.25,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
test_accuracy,0.572300017,c_lbf,2,25,0.25,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
test_top_2_accuracy,0.754199982,c_lbf,2,25,0.25,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_0_corrupt_True_level_100,0.115259737,c_lbf,2,25,1,1.6,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_0_corrupt_True_level_100,0.195616886,c_lbf,2,25,1,1.6,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_1_corrupt_True_level_100,0.130208328,c_lbf,2,25,1,1.6,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_1_corrupt_True_level_100,0.224826396,c_lbf,2,25,1,1.6,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_2_corrupt_False_level_0,0.521093726,c_lbf,2,25,1,1.6,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_2_corrupt_False_level_0,0.717968762,c_lbf,2,25,1,1.6,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_3_corrupt_False_level_0,0.532812476,c_lbf,2,25,1,1.6,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_3_corrupt_False_level_0,0.73046875,c_lbf,2,25,1,1.6,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_4_corrupt_True_level_100,0.108593747,c_lbf,2,25,1,1.6,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_4_corrupt_True_level_100,0.196875006,c_lbf,2,25,1,1.6,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_5_corrupt_True_level_100,0.104687497,c_lbf,2,25,1,1.6,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_5_corrupt_True_level_100,0.210156247,c_lbf,2,25,1,1.6,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_6_corrupt_False_level_0,0.53125,c_lbf,2,25,1,1.6,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_6_corrupt_False_level_0,0.712499976,c_lbf,2,25,1,1.6,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_7_corrupt_False_level_0,0.513281226,c_lbf,2,25,1,1.6,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_7_corrupt_False_level_0,0.703906238,c_lbf,2,25,1,1.6,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_8_corrupt_False_level_0,0.5234375,c_lbf,2,25,1,1.6,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_8_corrupt_False_level_0,0.702343762,c_lbf,2,25,1,1.6,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_9_corrupt_False_level_0,0.528124988,c_lbf,2,25,1,1.6,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_9_corrupt_False_level_0,0.72265625,c_lbf,2,25,1,1.6,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy,0.364147663,c_lbf,2,25,1,1.6,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy,0.515842855,c_lbf,2,25,1,1.6,0,4,"[1.0, 1.0, 1.0, 1.0]"
test_accuracy,0.529999971,c_lbf,2,25,1,1.6,0,4,"[1.0, 1.0, 1.0, 1.0]"
test_top_2_accuracy,0.722500026,c_lbf,2,25,1,1.6,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_0_corrupt_True_level_100,0.101461038,c_lbf,2,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_0_corrupt_True_level_100,0.189935058,c_lbf,2,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_1_corrupt_True_level_100,0.120659724,c_lbf,2,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_1_corrupt_True_level_100,0.217881948,c_lbf,2,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_2_corrupt_False_level_0,0.627343774,c_lbf,2,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_2_corrupt_False_level_0,0.796093762,c_lbf,2,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_3_corrupt_False_level_0,0.642187476,c_lbf,2,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_3_corrupt_False_level_0,0.817187488,c_lbf,2,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_4_corrupt_True_level_100,0.110156253,c_lbf,2,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_4_corrupt_True_level_100,0.208593756,c_lbf,2,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_5_corrupt_True_level_100,0.096874997,c_lbf,2,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_5_corrupt_True_level_100,0.211718753,c_lbf,2,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_6_corrupt_False_level_0,0.6328125,c_lbf,2,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_6_corrupt_False_level_0,0.815625012,c_lbf,2,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_7_corrupt_False_level_0,0.619531274,c_lbf,2,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_7_corrupt_False_level_0,0.800000012,c_lbf,2,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_8_corrupt_False_level_0,0.62890625,c_lbf,2,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_8_corrupt_False_level_0,0.783593774,c_lbf,2,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_9_corrupt_False_level_0,0.62890625,c_lbf,2,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_9_corrupt_False_level_0,0.793749988,c_lbf,2,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy,0.425142586,c_lbf,2,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy,0.568361878,c_lbf,2,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
test_accuracy,0.624599993,c_lbf,2,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
test_top_2_accuracy,0.796599984,c_lbf,2,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_0_corrupt_True_level_100,0.11201299,c_lbf,2,25,0.5,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_0_corrupt_True_level_100,0.19886364,c_lbf,2,25,0.5,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_1_corrupt_True_level_100,0.087673612,c_lbf,2,25,0.5,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_1_corrupt_True_level_100,0.1796875,c_lbf,2,25,0.5,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_2_corrupt_False_level_0,0.640625,c_lbf,2,25,0.5,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_2_corrupt_False_level_0,0.80078125,c_lbf,2,25,0.5,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_3_corrupt_False_level_0,0.610156238,c_lbf,2,25,0.5,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_3_corrupt_False_level_0,0.8046875,c_lbf,2,25,0.5,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_4_corrupt_True_level_100,0.11328125,c_lbf,2,25,0.5,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_4_corrupt_True_level_100,0.200781256,c_lbf,2,25,0.5,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_5_corrupt_True_level_100,0.090625003,c_lbf,2,25,0.5,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
